Inflow conditions in Carvins Cove for July/Aug, 2005 
Data - (1) Time (hours) from start of simulations (> length of simulations) 
       (2) Flow rate (scfm) 
       (3) Temperature or active scalar; (others) Non-active scalars (tracers) kg/s
Type = -2 (section I/O boundary condition);  =  1 (bubble plumes) 
                                             = -1 (cell injection) 
******************************************************************************* 
Type     !     1     ! 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000  
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
  136.0000     15.000     8.0000   237.0000 
  137.0000     15.000     8.0000   237.0000 
  138.0000     15.000     8.0000   237.0000 
  136.0000     15.000     8.0000   237.0000 
  137.0000     15.000     8.0000   237.0000 
  138.0000     15.000     8.0000   237.0000 
  136.0000     15.000     8.0000   237.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
  136.0000     10.000     8.0000   158.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
  136.0000     10.000     8.0000   158.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
  136.0000     10.000     8.0000   158.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
  136.0000     10.000     8.0000   158.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
  136.0000     10.000     8.0000   158.0000 
  137.0000     10.000     8.0000   158.0000 
  138.0000     10.000     8.0000   158.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000 
    0.0000      0.000     8.0000     0.0000
 
